view_id,user_id,content_title,dialect,watch_duration_sec,device_type,timestamp,region
1528,292,Kesariya Balam,Rajasthani,810,Mobile,2026-01-20 15:52:31.406220,UP
1529,255,Kesariya Balam,Haryanvi,3458,Mobile,2026-01-09 05:16:02.533973,Rajasthan
1530,4,Ghatak,Bhojpuri,3097,Mobile,2026-01-09 14:58:20.751304,Rajasthan
1531,413,Desi Londe,Haryanvi,847,Mobile,2026-01-18 18:21:26.061987,Delhi
1532,208,Kesariya Balam,Rajasthani,1985,Mobile,2026-01-18 03:25:45.383145,UP
1533,246,Padharo Mhare Des,Haryanvi,2748,SmartTV,2026-01-12 18:38:50.530123,Haryana
1534,302,Padharo Mhare Des,Haryanvi,2558,SmartTV,2026-01-13 07:42:51.196255,Rajasthan
1535,234,Desi Londe,Haryanvi,747,SmartTV,2026-01-16 09:08:19.738819,UP
1536,194,Kesariya Balam,Rajasthani,2224,SmartTV,2026-01-09 23:34:44.254996,Delhi
1537,345,Ghatak,Haryanvi,423,Web,2026-01-15 16:59:42.758011,Haryana
1538,462,Desi Londe,Haryanvi,3329,SmartTV,2026-01-14 00:30:19.891875,Rajasthan
1539,350,Padharo Mhare Des,Bhojpuri,307,Web,2026-01-19 07:39:49.831293,Bihar
1540,10,Nirahua Hindustani,Haryanvi,2291,Mobile,2026-01-14 04:07:54.013303,UP
1541,330,Ghatak,Haryanvi,865,SmartTV,2026-01-19 11:13:51.743094,Delhi
1542,269,Desi Londe,Bhojpuri,745,Web,2026-01-16 23:23:51.630056,Rajasthan
1543,316,Bol Radha Bol,Bhojpuri,2258,SmartTV,2026-01-09 19:07:30.627412,Delhi
1544,161,Bol Radha Bol,Rajasthani,2150,SmartTV,2026-01-08 08:54:53.869997,UP
1545,16,Kesariya Balam,Haryanvi,1809,Web,2026-01-09 04:03:16.468941,UP
1546,198,Kesariya Balam,Bhojpuri,390,Mobile,2026-01-08 11:01:54.610929,Bihar
1547,422,Nirahua Hindustani,Rajasthani,3312,SmartTV,2026-01-11 17:44:55.306502,Bihar
1548,200,Ghatak,Rajasthani,1848,Web,2026-01-11 20:54:09.254637,Delhi
1549,79,Desi Londe,Rajasthani,3396,Web,2026-01-12 01:17:47.086461,UP
1550,127,Kesariya Balam,Bhojpuri,774,Mobile,2026-01-18 05:08:13.091969,Haryana
1551,112,Nirahua Hindustani,Rajasthani,1711,Web,2026-01-11 17:11:35.539597,Bihar
1552,144,Bol Radha Bol,Haryanvi,3492,SmartTV,2026-01-19 11:39:55.922969,Delhi
1553,11,Bol Radha Bol,Haryanvi,316,Mobile,2026-01-08 05:43:08.730333,UP
1554,393,Padharo Mhare Des,Rajasthani,2906,Mobile,2026-01-11 02:38:49.399702,Delhi
1555,241,Desi Londe,Bhojpuri,1117,Mobile,2026-01-19 07:46:33.177755,Haryana
1556,180,Padharo Mhare Des,Bhojpuri,1884,Web,2026-01-08 12:47:16.963270,Delhi
1557,173,Nirahua Hindustani,Bhojpuri,3134,SmartTV,2026-01-21 07:59:13.251269,Rajasthan
1558,383,Desi Londe,Bhojpuri,2198,SmartTV,2026-01-11 05:45:37.179824,UP
1559,388,Nirahua Hindustani,Rajasthani,985,SmartTV,2026-01-09 06:21:35.350800,Delhi
1560,498,Ghatak,Haryanvi,975,SmartTV,2026-01-14 23:01:53.820599,Rajasthan
1561,207,Kesariya Balam,Rajasthani,1368,SmartTV,2026-01-19 20:25:25.371533,Delhi
1562,33,Ghatak,Rajasthani,2870,Mobile,2026-01-21 09:56:22.793590,Bihar
1563,374,Bol Radha Bol,Bhojpuri,3097,SmartTV,2026-01-12 01:03:21.595296,Rajasthan
1564,139,Padharo Mhare Des,Rajasthani,2063,SmartTV,2026-01-18 21:36:39.928385,Haryana
1565,246,Bol Radha Bol,Rajasthani,2400,Mobile,2026-01-11 17:45:05.475576,Bihar
1566,31,Ghatak,Haryanvi,2685,SmartTV,2026-01-13 23:23:37.324172,Rajasthan
1567,416,Kesariya Balam,Bhojpuri,290,Mobile,2026-01-12 12:59:16.014515,UP
1568,131,Bol Radha Bol,Rajasthani,2276,SmartTV,2026-01-21 03:33:32.798096,Bihar
1569,377,Desi Londe,Bhojpuri,473,SmartTV,2026-01-14 08:35:59.428781,Haryana
1570,492,Padharo Mhare Des,Rajasthani,1805,Web,2026-01-14 09:02:58.511084,Haryana
1571,82,Bol Radha Bol,Haryanvi,2971,Web,2026-01-17 18:53:19.809434,UP
1572,119,Desi Londe,Bhojpuri,761,Web,2026-01-13 16:04:38.128927,Rajasthan
1573,112,Bol Radha Bol,Bhojpuri,2072,Web,2026-01-18 16:27:29.732738,Rajasthan
1574,176,Padharo Mhare Des,Bhojpuri,2333,Web,2026-01-10 06:39:16.463101,Haryana
1575,79,Bol Radha Bol,Bhojpuri,2707,SmartTV,2026-01-19 14:49:28.526382,Haryana
1576,349,Nirahua Hindustani,Bhojpuri,1301,Web,2026-01-14 20:32:28.900068,Rajasthan
1577,214,Padharo Mhare Des,Bhojpuri,688,Web,2026-01-09 07:23:46.961809,Rajasthan
1578,408,Ghatak,Bhojpuri,1884,Web,2026-01-10 17:12:27.834302,Delhi
1579,178,Kesariya Balam,Haryanvi,495,Web,2026-01-12 13:27:38.931952,Haryana
1580,418,Kesariya Balam,Rajasthani,2889,SmartTV,2026-01-16 20:50:31.710016,UP
1581,204,Desi Londe,Haryanvi,3049,SmartTV,2026-01-13 01:43:36.761592,Rajasthan
1582,39,Desi Londe,Haryanvi,3518,SmartTV,2026-01-11 12:39:11.232376,Haryana
1583,264,Desi Londe,Bhojpuri,3478,SmartTV,2026-01-21 07:36:00.133713,Bihar
1584,271,Desi Londe,Haryanvi,2745,SmartTV,2026-01-19 03:07:09.577468,UP
1585,103,Desi Londe,Rajasthani,829,SmartTV,2026-01-12 17:28:04.611836,UP
1586,131,Padharo Mhare Des,Rajasthani,1726,SmartTV,2026-01-18 16:15:03.967248,Haryana
1587,306,Padharo Mhare Des,Bhojpuri,2806,SmartTV,2026-01-14 18:50:46.335894,Rajasthan
1588,102,Kesariya Balam,Haryanvi,1192,Mobile,2026-01-17 13:03:21.405204,Haryana
1589,462,Nirahua Hindustani,Haryanvi,1083,Web,2026-01-16 04:13:39.701953,Rajasthan
1590,196,Ghatak,Haryanvi,3305,SmartTV,2026-01-12 18:23:31.094840,Bihar
1591,318,Ghatak,Bhojpuri,2160,Web,2026-01-11 11:57:51.194267,Bihar
1592,253,Bol Radha Bol,Haryanvi,3313,Web,2026-01-21 20:11:49.355410,Bihar
1593,52,Bol Radha Bol,Bhojpuri,241,Web,2026-01-11 16:51:08.533496,UP
1594,443,Padharo Mhare Des,Bhojpuri,803,SmartTV,2026-01-19 10:42:11.049441,Bihar
1595,64,Padharo Mhare Des,Bhojpuri,1117,Web,2026-01-14 20:36:21.072607,Delhi
1596,361,Desi Londe,Rajasthani,332,SmartTV,2026-01-15 02:53:29.914064,Rajasthan
1597,287,Desi Londe,Rajasthani,1834,Web,2026-01-16 11:31:54.770077,Haryana
1598,111,Nirahua Hindustani,Haryanvi,3140,Mobile,2026-01-14 02:00:20.018207,UP
1599,364,Desi Londe,Haryanvi,82,Web,2026-01-11 12:47:02.254823,UP
1600,39,Desi Londe,Haryanvi,2059,Mobile,2026-01-10 09:23:38.889097,Rajasthan
1601,274,Ghatak,Haryanvi,2304,Web,2026-01-21 15:06:50.777264,UP
1602,320,Nirahua Hindustani,Haryanvi,615,Mobile,2026-01-12 19:37:50.754018,Delhi
1603,328,Ghatak,Bhojpuri,972,SmartTV,2026-01-11 07:54:04.912071,Rajasthan
1604,343,Desi Londe,Haryanvi,1987,SmartTV,2026-01-17 11:00:06.992105,UP
1605,286,Kesariya Balam,Rajasthani,376,Mobile,2026-01-10 03:46:26.154727,Bihar
1606,235,Padharo Mhare Des,Haryanvi,97,SmartTV,2026-01-10 03:36:29.644305,Delhi
1607,269,Padharo Mhare Des,Haryanvi,3427,SmartTV,2026-01-18 10:16:54.850981,Delhi
1608,267,Ghatak,Bhojpuri,2254,Mobile,2026-01-15 17:39:32.858443,Delhi
1609,389,Desi Londe,Haryanvi,2274,SmartTV,2026-01-08 00:43:42.185057,Bihar
1610,122,Kesariya Balam,Rajasthani,2820,Web,2026-01-08 15:20:48.660432,UP
1611,364,Desi Londe,Bhojpuri,590,Mobile,2026-01-21 02:42:52.261262,Rajasthan
1612,446,Nirahua Hindustani,Haryanvi,891,Web,2026-01-20 09:53:46.806965,Bihar
1613,436,Ghatak,Haryanvi,718,SmartTV,2026-01-17 17:53:07.713120,UP
1614,208,Padharo Mhare Des,Rajasthani,329,Mobile,2026-01-12 06:38:38.766289,Bihar
1615,49,Bol Radha Bol,Bhojpuri,2285,SmartTV,2026-01-21 01:18:12.549582,UP
1616,24,Nirahua Hindustani,Bhojpuri,2083,Mobile,2026-01-20 04:03:36.010511,UP
1617,295,Bol Radha Bol,Bhojpuri,500,Web,2026-01-17 11:39:06.747679,Rajasthan
1618,436,Padharo Mhare Des,Haryanvi,2272,SmartTV,2026-01-20 20:23:56.405298,Delhi
1619,370,Ghatak,Haryanvi,524,Mobile,2026-01-20 23:58:46.508664,Rajasthan
1620,50,Kesariya Balam,Rajasthani,190,SmartTV,2026-01-18 01:49:48.255943,Bihar
1621,419,Padharo Mhare Des,Rajasthani,3020,Web,2026-01-09 04:28:49.726373,Delhi
1622,273,Padharo Mhare Des,Haryanvi,1369,Web,2026-01-14 08:56:40.901937,Haryana
1623,295,Nirahua Hindustani,Rajasthani,2537,Mobile,2026-01-17 16:31:34.333118,Delhi
1624,380,Padharo Mhare Des,Bhojpuri,2585,SmartTV,2026-01-17 11:04:43.096692,Delhi
1625,331,Nirahua Hindustani,Bhojpuri,747,Web,2026-01-17 11:35:05.492425,Rajasthan
1626,473,Ghatak,Haryanvi,3219,Mobile,2026-01-11 13:29:59.917955,Haryana
1627,315,Desi Londe,Rajasthani,446,Mobile,2026-01-09 21:06:39.669358,Haryana
1628,491,Desi Londe,Rajasthani,915,SmartTV,2026-01-13 20:56:20.268984,Delhi
1629,127,Kesariya Balam,Bhojpuri,3502,Mobile,2026-01-21 12:21:02.714673,Haryana
1630,347,Ghatak,Bhojpuri,1933,Mobile,2026-01-15 08:08:41.057687,Delhi
1631,142,Kesariya Balam,Haryanvi,2941,Mobile,2026-01-10 11:15:14.157409,Delhi
1632,186,Desi Londe,Rajasthani,2659,Web,2026-01-09 21:36:50.935928,Delhi
1633,238,Nirahua Hindustani,Bhojpuri,807,Mobile,2026-01-18 08:19:07.257653,Rajasthan
1634,369,Nirahua Hindustani,Haryanvi,1946,Mobile,2026-01-14 04:45:11.540412,UP
1635,292,Padharo Mhare Des,Rajasthani,39,SmartTV,2026-01-09 14:39:38.693794,Bihar
1636,249,Nirahua Hindustani,Haryanvi,3420,SmartTV,2026-01-19 02:23:18.198282,Rajasthan
1637,393,Bol Radha Bol,Haryanvi,3417,Web,2026-01-21 15:51:12.173784,Bihar
1638,409,Padharo Mhare Des,Rajasthani,2631,SmartTV,2026-01-10 17:58:35.788356,Bihar
1639,257,Kesariya Balam,Haryanvi,1313,SmartTV,2026-01-20 07:35:00.362837,UP
1640,267,Ghatak,Bhojpuri,2725,Mobile,2026-01-20 22:49:19.910496,Rajasthan
1641,174,Nirahua Hindustani,Bhojpuri,3243,SmartTV,2026-01-09 14:44:30.040090,Delhi
1642,42,Desi Londe,Haryanvi,2249,Web,2026-01-20 17:30:27.562270,Delhi
1643,158,Ghatak,Haryanvi,2837,SmartTV,2026-01-10 21:38:49.234151,Haryana
1644,356,Nirahua Hindustani,Haryanvi,3092,Mobile,2026-01-17 20:59:44.790955,Haryana
1645,12,Ghatak,Rajasthani,964,Mobile,2026-01-08 22:10:16.140110,Bihar
1646,491,Bol Radha Bol,Haryanvi,1764,SmartTV,2026-01-20 13:39:12.167456,Haryana
1647,42,Bol Radha Bol,Bhojpuri,1534,Web,2026-01-12 09:08:36.723435,Haryana
1648,96,Bol Radha Bol,Haryanvi,1658,Mobile,2026-01-16 11:07:16.891099,Rajasthan
1649,355,Padharo Mhare Des,Bhojpuri,848,Web,2026-01-15 23:24:05.239559,Haryana
1650,5,Nirahua Hindustani,Haryanvi,254,Mobile,2026-01-18 09:00:56.651347,Rajasthan
1651,138,Bol Radha Bol,Haryanvi,723,SmartTV,2026-01-14 06:28:18.432975,Rajasthan
1652,377,Desi Londe,Rajasthani,3102,Web,2026-01-08 13:06:44.434740,Rajasthan
1653,462,Padharo Mhare Des,Haryanvi,1804,Mobile,2026-01-17 01:34:49.937138,Haryana
1654,473,Bol Radha Bol,Haryanvi,2214,Web,2026-01-16 01:40:16.286571,Haryana
1655,361,Padharo Mhare Des,Bhojpuri,1300,Mobile,2026-01-19 02:43:13.163560,Bihar
1656,19,Nirahua Hindustani,Bhojpuri,2844,Web,2026-01-13 00:21:06.663839,Haryana
1657,165,Kesariya Balam,Rajasthani,774,Mobile,2026-01-08 21:04:58.794312,Bihar
1658,253,Kesariya Balam,Rajasthani,3532,Mobile,2026-01-08 21:46:26.985156,Bihar
1659,237,Desi Londe,Bhojpuri,2076,Mobile,2026-01-12 18:56:40.899989,UP
1660,83,Ghatak,Rajasthani,2093,Web,2026-01-09 12:39:22.572391,Rajasthan
1661,411,Nirahua Hindustani,Rajasthani,2301,Mobile,2026-01-09 18:56:20.823998,Bihar
1662,381,Bol Radha Bol,Rajasthani,270,SmartTV,2026-01-12 09:07:57.266288,Delhi
1663,195,Kesariya Balam,Bhojpuri,3052,Web,2026-01-17 19:32:03.663305,Bihar
1664,275,Nirahua Hindustani,Haryanvi,2567,SmartTV,2026-01-09 07:19:37.493044,Delhi
1665,434,Padharo Mhare Des,Bhojpuri,693,Web,2026-01-21 02:41:34.189831,Haryana
1666,9,Nirahua Hindustani,Bhojpuri,2073,Mobile,2026-01-09 05:49:11.906977,Rajasthan
1667,216,Desi Londe,Haryanvi,1716,Web,2026-01-09 07:44:11.716373,Rajasthan
1668,391,Bol Radha Bol,Rajasthani,3258,SmartTV,2026-01-09 04:52:38.673738,Haryana
1669,206,Kesariya Balam,Rajasthani,3585,Mobile,2026-01-16 01:44:10.415921,Delhi
1670,221,Padharo Mhare Des,Bhojpuri,2626,SmartTV,2026-01-18 20:04:21.612256,Delhi
1671,500,Padharo Mhare Des,Haryanvi,1696,Web,2026-01-19 13:58:32.951724,Rajasthan
1672,78,Bol Radha Bol,Rajasthani,1451,Web,2026-01-08 20:10:26.868114,UP
1673,173,Kesariya Balam,Haryanvi,2367,Mobile,2026-01-16 11:13:48.212084,UP
1674,337,Bol Radha Bol,Haryanvi,3031,SmartTV,2026-01-18 06:00:59.599047,Rajasthan
1675,281,Padharo Mhare Des,Haryanvi,2494,SmartTV,2026-01-15 19:05:30.485684,UP
1676,380,Nirahua Hindustani,Rajasthani,2184,SmartTV,2026-01-09 05:54:07.031172,Delhi
1677,334,Kesariya Balam,Haryanvi,178,Web,2026-01-17 20:40:59.313951,Haryana
1678,75,Desi Londe,Rajasthani,767,Mobile,2026-01-16 15:44:37.781903,Rajasthan
1679,53,Bol Radha Bol,Bhojpuri,3290,Web,2026-01-16 12:48:36.628792,Rajasthan
1680,117,Bol Radha Bol,Rajasthani,2199,Mobile,2026-01-19 11:10:50.975517,Bihar
1681,233,Bol Radha Bol,Bhojpuri,547,Mobile,2026-01-14 14:10:09.302736,Haryana
1682,177,Padharo Mhare Des,Rajasthani,25,Mobile,2026-01-14 03:46:45.377484,UP
1683,293,Nirahua Hindustani,Bhojpuri,66,SmartTV,2026-01-10 05:12:05.606155,Haryana
1684,313,Padharo Mhare Des,Haryanvi,920,SmartTV,2026-01-13 12:43:18.058977,Bihar
1685,251,Padharo Mhare Des,Rajasthani,2410,Web,2026-01-19 04:12:30.726501,Delhi
1686,217,Padharo Mhare Des,Rajasthani,1116,Web,2026-01-17 00:09:02.287987,UP
1687,352,Ghatak,Rajasthani,3572,Web,2026-01-16 07:15:39.873357,Haryana
1688,357,Desi Londe,Haryanvi,841,Mobile,2026-01-14 04:02:17.624957,Bihar
1689,486,Kesariya Balam,Rajasthani,940,SmartTV,2026-01-21 21:00:58.161460,Delhi
1690,293,Ghatak,Bhojpuri,2457,Mobile,2026-01-13 00:56:01.754778,Haryana
1691,5,Ghatak,Rajasthani,1175,Mobile,2026-01-18 18:10:58.800225,Bihar
1692,173,Ghatak,Haryanvi,2418,SmartTV,2026-01-12 01:53:00.288847,Delhi
1693,435,Bol Radha Bol,Haryanvi,2169,SmartTV,2026-01-17 07:01:06.232872,Bihar
1694,134,Bol Radha Bol,Haryanvi,1331,Web,2026-01-15 15:02:03.191206,Haryana
1695,500,Bol Radha Bol,Rajasthani,2573,Web,2026-01-11 14:15:14.745739,Delhi
1696,378,Nirahua Hindustani,Rajasthani,3194,SmartTV,2026-01-11 03:26:44.238474,UP
1697,199,Nirahua Hindustani,Rajasthani,2742,Mobile,2026-01-20 01:11:14.394811,Haryana
1698,495,Bol Radha Bol,Bhojpuri,3048,SmartTV,2026-01-09 16:52:09.620511,Delhi
1699,309,Nirahua Hindustani,Rajasthani,903,Mobile,2026-01-11 08:10:23.153863,Delhi
1700,412,Nirahua Hindustani,Bhojpuri,2872,SmartTV,2026-01-18 09:02:50.785080,Bihar
1701,180,Bol Radha Bol,Bhojpuri,643,Web,2026-01-16 21:05:03.968257,Haryana
1702,258,Padharo Mhare Des,Haryanvi,2797,SmartTV,2026-01-20 00:56:21.367634,Bihar
1703,308,Bol Radha Bol,Bhojpuri,2155,Mobile,2026-01-11 13:15:11.630373,UP
1704,75,Ghatak,Rajasthani,490,Mobile,2026-01-16 04:49:58.145588,UP
1705,429,Kesariya Balam,Rajasthani,895,SmartTV,2026-01-09 10:35:37.126576,Rajasthan
1706,236,Padharo Mhare Des,Haryanvi,2827,Web,2026-01-10 14:17:05.399817,Delhi
1707,303,Kesariya Balam,Bhojpuri,1422,Mobile,2026-01-14 19:40:48.630012,Delhi
1708,322,Bol Radha Bol,Haryanvi,2671,Mobile,2026-01-08 11:13:24.650727,Bihar
1709,32,Padharo Mhare Des,Rajasthani,1199,Web,2026-01-19 00:30:44.053282,Rajasthan
1710,427,Ghatak,Bhojpuri,2726,SmartTV,2026-01-13 00:23:10.169108,Rajasthan
1711,205,Nirahua Hindustani,Rajasthani,1626,Mobile,2026-01-12 06:48:48.647971,UP
1712,140,Bol Radha Bol,Haryanvi,496,Mobile,2026-01-13 16:53:22.537609,UP
1713,455,Ghatak,Haryanvi,3591,Web,2026-01-14 11:42:53.298061,Rajasthan
1714,115,Bol Radha Bol,Haryanvi,2460,Mobile,2026-01-10 17:25:35.227395,Bihar
1715,19,Nirahua Hindustani,Rajasthani,1805,Mobile,2026-01-17 02:04:28.078315,UP
1716,40,Nirahua Hindustani,Haryanvi,1184,Mobile,2026-01-19 08:16:22.507864,Delhi
1717,130,Bol Radha Bol,Haryanvi,2868,SmartTV,2026-01-09 17:25:22.104892,Bihar
1718,458,Ghatak,Bhojpuri,3308,SmartTV,2026-01-19 07:47:58.807210,Rajasthan
1719,143,Ghatak,Haryanvi,3066,Mobile,2026-01-17 15:37:43.463241,Haryana
1720,203,Desi Londe,Haryanvi,2537,SmartTV,2026-01-15 12:07:17.837584,Rajasthan
1721,254,Ghatak,Bhojpuri,487,Web,2026-01-20 20:34:25.388846,Bihar
1722,363,Desi Londe,Bhojpuri,3566,SmartTV,2026-01-13 15:57:21.975538,Haryana
1723,38,Desi Londe,Bhojpuri,950,Web,2026-01-18 07:46:52.747113,UP
1724,167,Ghatak,Bhojpuri,3096,Mobile,2026-01-09 11:09:04.096348,Haryana
1725,500,Padharo Mhare Des,Rajasthani,1588,Web,2026-01-18 18:17:13.999470,UP
1726,346,Ghatak,Haryanvi,2083,Mobile,2026-01-15 07:38:18.410552,Delhi
1727,78,Padharo Mhare Des,Rajasthani,1665,SmartTV,2026-01-11 04:00:30.895326,Rajasthan
1728,166,Desi Londe,Haryanvi,3032,Web,2026-01-08 13:40:33.288619,Rajasthan
1729,153,Desi Londe,Haryanvi,843,Web,2026-01-08 05:15:07.197732,UP
1730,99,Desi Londe,Rajasthani,3350,SmartTV,2026-01-21 08:26:12.807177,UP
1731,63,Bol Radha Bol,Bhojpuri,1816,Web,2026-01-10 02:02:27.334103,Haryana
1732,187,Ghatak,Haryanvi,3177,SmartTV,2026-01-11 03:40:32.617679,Rajasthan
1733,83,Bol Radha Bol,Bhojpuri,741,Mobile,2026-01-11 03:19:24.472443,Haryana
1734,344,Desi Londe,Rajasthani,1020,SmartTV,2026-01-19 11:58:20.587095,UP
1735,75,Desi Londe,Rajasthani,1274,SmartTV,2026-01-08 11:57:30.071902,UP
1736,414,Padharo Mhare Des,Bhojpuri,2849,Mobile,2026-01-17 01:58:09.773795,UP
1737,335,Padharo Mhare Des,Bhojpuri,3515,Web,2026-01-08 09:04:33.240710,Bihar
1738,422,Bol Radha Bol,Bhojpuri,686,Mobile,2026-01-21 15:46:07.163934,Delhi
1739,58,Desi Londe,Haryanvi,378,Mobile,2026-01-17 03:40:17.210408,Bihar
1740,178,Desi Londe,Rajasthani,3329,Web,2026-01-13 07:45:52.573087,Haryana
1741,85,Kesariya Balam,Haryanvi,750,Mobile,2026-01-21 13:00:21.549142,UP
1742,417,Ghatak,Bhojpuri,2462,Web,2026-01-16 06:35:32.960779,Haryana
1743,127,Kesariya Balam,Rajasthani,1019,Web,2026-01-20 15:17:34.461870,Delhi
1744,455,Kesariya Balam,Haryanvi,3175,Web,2026-01-18 11:03:08.677336,UP
1745,251,Bol Radha Bol,Rajasthani,1579,SmartTV,2026-01-18 08:44:53.844806,Delhi
1746,154,Nirahua Hindustani,Rajasthani,3055,SmartTV,2026-01-09 11:49:42.353238,UP
1747,438,Ghatak,Bhojpuri,1289,Mobile,2026-01-09 19:05:56.335023,Haryana
1748,232,Desi Londe,Bhojpuri,1591,Web,2026-01-12 05:02:53.808014,UP
1749,349,Desi Londe,Rajasthani,659,SmartTV,2026-01-17 19:23:14.469439,Haryana
1750,18,Padharo Mhare Des,Bhojpuri,107,Mobile,2026-01-13 18:42:23.358341,Haryana
1751,201,Kesariya Balam,Bhojpuri,2713,SmartTV,2026-01-20 00:36:18.765893,Haryana
1752,377,Desi Londe,Haryanvi,2434,Web,2026-01-15 05:15:53.864602,Rajasthan
1753,210,Bol Radha Bol,Rajasthani,1347,SmartTV,2026-01-08 17:47:34.387645,Bihar
1754,207,Nirahua Hindustani,Bhojpuri,2803,SmartTV,2026-01-13 06:35:58.348937,Delhi
1755,339,Bol Radha Bol,Haryanvi,923,Mobile,2026-01-10 13:07:55.752994,UP
1756,257,Kesariya Balam,Haryanvi,20,SmartTV,2026-01-10 15:42:43.358837,Haryana
1757,132,Desi Londe,Bhojpuri,70,Web,2026-01-10 17:36:27.123594,Haryana
1758,387,Nirahua Hindustani,Bhojpuri,318,Mobile,2026-01-08 17:27:08.576524,UP
1759,346,Bol Radha Bol,Rajasthani,551,Web,2026-01-14 01:52:12.323107,Bihar
1760,468,Ghatak,Haryanvi,3159,SmartTV,2026-01-15 19:27:04.994631,Delhi
1761,159,Padharo Mhare Des,Haryanvi,2431,SmartTV,2026-01-14 12:44:31.304967,UP
1762,371,Nirahua Hindustani,Haryanvi,3047,SmartTV,2026-01-18 05:54:38.365217,Rajasthan
1763,28,Ghatak,Bhojpuri,2530,Mobile,2026-01-19 14:43:53.238644,Delhi
1764,242,Nirahua Hindustani,Haryanvi,3072,SmartTV,2026-01-13 20:31:38.535538,Delhi
1765,276,Nirahua Hindustani,Rajasthani,940,SmartTV,2026-01-16 15:16:48.931477,Bihar
1766,261,Bol Radha Bol,Rajasthani,2989,Mobile,2026-01-18 06:41:24.985703,UP
1767,476,Desi Londe,Bhojpuri,1043,Web,2026-01-09 16:26:38.207077,Haryana
1768,122,Ghatak,Haryanvi,3359,SmartTV,2026-01-17 13:46:13.575465,Haryana
1769,344,Bol Radha Bol,Bhojpuri,1806,SmartTV,2026-01-12 15:34:19.826769,Haryana
1770,161,Desi Londe,Bhojpuri,1388,Mobile,2026-01-09 10:06:06.880821,UP
1771,384,Desi Londe,Haryanvi,395,SmartTV,2026-01-08 04:15:36.806852,Bihar
1772,249,Nirahua Hindustani,Haryanvi,3037,SmartTV,2026-01-13 06:29:30.182807,Bihar
1773,372,Bol Radha Bol,Bhojpuri,1280,Web,2026-01-12 14:35:51.740877,Delhi
1774,244,Kesariya Balam,Haryanvi,2603,SmartTV,2026-01-10 04:15:38.301888,Rajasthan
1775,432,Nirahua Hindustani,Rajasthani,2964,Web,2026-01-19 04:07:08.678958,Bihar
1776,428,Padharo Mhare Des,Haryanvi,194,Web,2026-01-17 10:31:39.058784,Rajasthan
1777,322,Bol Radha Bol,Haryanvi,2421,Web,2026-01-09 01:30:38.564562,Bihar
1778,121,Padharo Mhare Des,Bhojpuri,2734,Web,2026-01-10 18:42:40.855425,Haryana
1779,219,Padharo Mhare Des,Bhojpuri,955,Mobile,2026-01-10 04:19:14.649359,Rajasthan
1780,259,Bol Radha Bol,Haryanvi,3330,Web,2026-01-18 17:58:41.927754,Haryana
1781,437,Nirahua Hindustani,Haryanvi,2731,Mobile,2026-01-10 06:05:55.975796,UP
1782,2,Nirahua Hindustani,Bhojpuri,452,Web,2026-01-15 06:44:37.153919,Bihar
1783,393,Ghatak,Bhojpuri,1567,Web,2026-01-15 23:48:57.031148,Bihar
1784,105,Nirahua Hindustani,Bhojpuri,1168,Web,2026-01-10 22:16:15.552348,UP
1785,270,Padharo Mhare Des,Rajasthani,2635,Mobile,2026-01-08 01:41:22.537641,Haryana
1786,399,Bol Radha Bol,Haryanvi,1505,Mobile,2026-01-11 09:41:41.632876,UP
1787,424,Ghatak,Bhojpuri,657,Web,2026-01-19 14:04:59.841766,Rajasthan
1788,103,Ghatak,Haryanvi,1176,SmartTV,2026-01-08 06:50:28.588744,Delhi
1789,440,Kesariya Balam,Rajasthani,2701,SmartTV,2026-01-16 07:34:43.085095,Bihar
1790,203,Bol Radha Bol,Bhojpuri,3276,Mobile,2026-01-10 12:26:38.646735,UP
1791,436,Desi Londe,Bhojpuri,2495,Web,2026-01-17 21:52:34.501376,Rajasthan
1792,447,Desi Londe,Rajasthani,2271,Mobile,2026-01-12 22:28:49.412129,Rajasthan
1793,142,Bol Radha Bol,Rajasthani,341,Web,2026-01-08 22:03:11.647834,UP
1794,150,Desi Londe,Haryanvi,1989,Web,2026-01-17 10:46:52.370532,UP
1795,279,Kesariya Balam,Haryanvi,812,SmartTV,2026-01-18 14:30:47.820265,Bihar
1796,153,Bol Radha Bol,Bhojpuri,3039,Mobile,2026-01-14 14:07:44.268543,Bihar
1797,327,Desi Londe,Haryanvi,1283,Web,2026-01-18 01:31:51.789847,Bihar
1798,56,Nirahua Hindustani,Haryanvi,1061,Mobile,2026-01-16 03:16:37.151990,Haryana
1799,117,Desi Londe,Bhojpuri,1861,SmartTV,2026-01-15 04:49:30.164018,Bihar
1800,51,Padharo Mhare Des,Haryanvi,1209,Mobile,2026-01-10 00:59:01.400459,Haryana
1801,373,Nirahua Hindustani,Bhojpuri,1678,Mobile,2026-01-19 22:28:11.868593,Bihar
1802,128,Nirahua Hindustani,Haryanvi,2168,Mobile,2026-01-19 05:03:07.507586,Haryana
1803,37,Kesariya Balam,Bhojpuri,288,Web,2026-01-17 14:24:28.078099,Haryana
1804,15,Padharo Mhare Des,Rajasthani,1719,SmartTV,2026-01-20 22:58:38.240106,Bihar
1805,385,Padharo Mhare Des,Haryanvi,3031,Mobile,2026-01-21 13:24:59.517580,Delhi
1806,288,Nirahua Hindustani,Rajasthani,2233,Web,2026-01-21 17:26:27.557059,Delhi
1807,490,Ghatak,Haryanvi,414,SmartTV,2026-01-16 12:14:11.769498,Delhi
